price,bedrooms,bathrooms,sqft_lot_normalized,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,bathroom_category,density,commute_time,distance_to_point_km,is_near_shore,grade_living_normalized,bedrooms_cat,lot_size_category,grade_living_category,outliers_ecod,cluster_all_data,cluster_no_outlier,sqft_lot,grade_living
171800.0,4,2.0,9.169622538697624,1.0,0,0,3,1950,0,98168,47.4965,-122.303,9224.759868634354,1-2 Bathrooms,3954.0,27.8,4.1018837683631,False,9.150696519048667,3-4,2,0,0,0,2.0,9600,9420
535000.0,4,1.0,8.000684784514748,1.5,0,0,4,1925,0,98144,47.587,-122.294,1596.0177642009494,Studio or 1 Bathroom,9389.0,29.3,0.5553685881042412,False,9.329988334242078,3-4,0,0,0,1,1.0,2982,11270
660000.0,3,2.5,8.775703886567738,1.0,0,2,3,1964,0,98177,47.7728,-122.386,8852.935640287444,2-3 Bathrooms,3647.0,29.5,0.6171329379902081,False,9.862717639992917,3-4,1,2,0,0,0.0,6474,19200
391500.0,3,2.0,9.11964950669168,1.0,0,0,3,1987,0,98034,47.7288,-122.226,8173.710154520481,1-2 Bathrooms,5386.0,28.1,2.776380405225244,False,9.225327501784431,3-4,1,0,0,0,2.0,9132,10150
395000.0,2,1.0,8.699681400989514,1.0,0,0,3,1953,0,98117,47.6999,-122.364,2691.3561685482905,Studio or 1 Bathroom,9392.0,30.0,1.570772143203636,False,8.438366410870266,<3,0,0,1,1,-1.0,6000,4620
445000.0,4,1.75,8.38958706681109,1.5,0,0,5,1924,0,98118,47.5299,-122.266,6482.588245621898,1-2 Bathrooms,7844.0,31.2,0.2108890695297823,True,9.595670797663967,3-4,0,1,0,2,0.0,4400,14700
770000.0,3,2.25,9.230633075243945,2.0,0,0,3,1990,0,98052,47.6897,-122.098,16074.406439909571,2-3 Bathrooms,3741.0,25.0,3.79672484051021,False,10.173171119285234,3-4,2,2,0,0,0.0,10204,26190
1450000.0,4,2.75,9.786391780659882,1.5,0,0,3,1914,1992,98004,47.6141,-122.212,7954.733277356786,2-3 Bathrooms,5315.0,21.7,0.2670930246767508,True,9.99884318585288,3-4,2,2,0,2,0.0,17789,22000
445000.0,3,2.25,9.012133305952004,1.0,0,2,3,1967,0,98178,47.5091,-122.244,9323.848299657318,2-3 Bathrooms,5364.0,32.9,0.2752860242028073,True,9.729193687429403,3-4,1,1,0,2,0.0,8201,16800
260000.0,4,2.25,9.083869707922235,1.0,0,0,3,1978,0,98023,47.3129,-122.39,30193.716051890373,2-3 Bathrooms,5049.0,34.9,1.5215172223973654,False,9.757362911053992,3-4,1,1,0,0,2.0,8811,17280
822500.0,5,3.5,8.509362612301048,2.0,0,0,5,1926,0,98103,47.6763,-122.352,2713.4410324655178,+3 Bathrooms,11391.0,27.1,0.4374124806725397,True,9.695294188174604,>4,0,1,1,2,-1.0,4960,16240
430000.0,4,2.5,8.368925174747135,2.0,0,0,3,2004,0,98065,47.5319,-121.85,35157.956262480635,2-3 Bathrooms,224.0,32.6,15.01960447952999,False,9.581283046045924,3-4,0,1,0,0,2.0,4310,14490
212000.0,3,1.75,8.971575439759016,1.0,0,0,4,1986,0,98092,47.2761,-122.152,35797.33471106648,1-2 Bathrooms,1185.0,34.2,9.126187336877058,False,8.912069097970134,3-4,1,0,0,0,2.0,7875,7420
660500.0,4,2.25,9.169934957341145,1.0,0,0,3,1986,0,98027,47.5343,-122.054,20040.50178350373,2-3 Bathrooms,487.0,29.3,2.79295703391656,False,9.685393729854024,3-4,2,1,0,0,2.0,9603,16080
784000.0,3,3.5,11.617996938859507,1.5,0,0,3,1989,0,98052,47.697,-122.072,18175.537622076765,+3 Bathrooms,3741.0,25.0,4.896838431312017,False,10.47872356423098,3-4,2,2,0,0,0.0,111078,35550
453246.0,3,2.5,7.7354333524996886,2.0,0,0,3,2014,0,98029,47.5517,-121.998,23815.884120029325,2-3 Bathrooms,3095.0,33.1,4.544395798592277,False,9.685393729854024,3-4,0,1,0,0,2.0,2287,16080
675000.0,4,3.5,7.731492029245684,3.0,0,0,3,2005,0,98107,47.6734,-122.38,4824.446170580488,+3 Bathrooms,12484.0,30.0,1.012644825415202,False,9.865837605084222,3-4,0,2,0,0,0.0,2278,19260
199000.0,3,1.75,9.763708110007842,1.0,0,0,4,1956,0,98003,47.3257,-122.296,28215.314786265844,1-2 Bathrooms,4392.0,32.4,3.3334158287484104,False,9.13140538388804,3-4,2,0,0,0,2.0,17390,9240
220000.0,4,1.75,8.967121656230923,1.0,0,0,3,1968,0,98003,47.3309,-122.299,27628.8551497979,1-2 Bathrooms,4392.0,32.4,2.751471890555812,False,9.556833658307777,3-4,1,1,0,0,2.0,7840,14140
452000.0,4,2.25,9.21064032698518,1.0,0,0,4,1968,0,98028,47.7689,-122.266,8651.777018296656,2-3 Bathrooms,3833.0,33.1,1.2588147265579324,False,9.938902957757083,3-4,2,2,0,0,0.0,10002,20720
382500.0,2,1.0,8.398634855292102,1.0,0,0,3,1981,0,98125,47.7135,-122.287,3291.21084617428,Studio or 1 Bathroom,7999.0,28.9,0.8686190589690559,False,8.87360810154911,<3,0,0,1,1,-1.0,4440,7140
519950.0,3,2.25,7.1308988302963465,3.0,0,0,3,2014,0,98107,47.6722,-122.381,4909.055599705413,2-3 Bathrooms,12484.0,30.0,0.863675113674516,False,9.144307401371744,3-4,0,0,0,0,2.0,1249,9360
665000.0,2,1.0,8.071218539969863,1.0,0,0,3,1925,0,98119,47.6338,-122.358,2910.1276198942146,Studio or 1 Bathroom,10846.0,25.5,1.40591150080359,False,8.958154135209242,<3,0,0,1,1,-1.0,3200,7770
527700.0,5,2.5,9.145908511816794,1.0,0,0,4,1968,0,98006,47.5707,-122.128,13865.72196457756,2-3 Bathrooms,3524.0,27.6,1.4236901498958512,False,10.023978030870751,>4,1,2,0,0,0.0,9375,22560
205000.0,3,1.0,9.057189192482008,1.0,0,0,4,1962,0,98058,47.4563,-122.171,17304.05499510518,Studio or 1 Bathroom,2252.0,34.9,3.994145364284423,False,9.329988334242078,3-4,1,0,0,1,1.0,8579,11270
420000.0,3,1.0,8.999372396592106,1.0,0,0,4,1923,0,98133,47.7144,-122.351,2104.340251034236,Studio or 1 Bathroom,7038.0,30.4,1.9080203297358964,False,8.912069097970134,3-4,1,0,0,1,1.0,8097,7420
500000.0,4,2.25,9.049936850483158,1.0,0,0,4,1961,0,98006,47.5495,-122.174,10888.940603214587,2-3 Bathrooms,3524.0,27.6,1.7603220513342306,False,9.695294188174604,3-4,1,1,0,0,2.0,8517,16240
921500.0,4,2.5,12.661517685943359,2.0,0,0,4,1994,0,98077,47.7421,-122.026,22919.4510489872,2-3 Bathrooms,802.0,31.1,10.91778564149493,False,10.405201793433656,3-4,2,2,0,0,0.0,315374,33030
890000.0,4,1.0,8.294299608857235,2.0,0,0,3,1905,0,98109,47.6354,-122.353,2883.231978411929,Studio or 1 Bathroom,15188.0,22.2,1.209199163397486,False,9.923339198238729,3-4,0,2,0,1,1.0,4000,20400
430000.0,2,2.5,11.018383211277339,2.0,0,0,3,2007,0,98027,47.5262,-121.943,28383.17835409928,2-3 Bathrooms,487.0,29.3,9.43918729788624,False,9.737491998340946,<3,2,1,0,0,2.0,60984,16940
258000.0,5,2.0,9.433563920090563,1.0,0,0,4,1960,0,98032,47.3887,-122.286,21275.21805735516,1-2 Bathrooms,2299.0,30.0,3.000115720874021,False,9.802616942151154,>4,2,2,0,0,2.0,12500,18080
511000.0,3,1.0,8.147867129923947,1.0,0,0,3,1947,0,98103,47.6873,-122.336,1763.2746630180554,Studio or 1 Bathroom,11391.0,27.1,0.2838212121344287,True,9.211439767419483,3-4,0,0,1,1,-1.0,3455,10010
532170.0,3,2.0,8.036249942132116,2.0,0,0,3,1990,0,98103,47.6838,-122.353,2772.754227224442,1-2 Bathrooms,11391.0,27.1,0.7532550822501132,False,9.294773427951013,3-4,0,0,0,0,2.0,3090,10880
560000.0,3,1.0,8.517393171418904,1.5,0,0,3,1947,0,98107,47.655,-122.359,3410.2829342961563,Studio or 1 Bathroom,12484.0,30.0,0.2544121817928114,True,8.958154135209242,3-4,0,0,1,1,-1.0,5000,7770
282950.0,3,1.0,9.012011377036412,1.0,0,0,4,1954,0,98003,47.3255,-122.304,28218.41251969241,Studio or 1 Bathroom,4392.0,32.4,2.959897462635151,False,9.076923258535832,3-4,1,0,0,1,1.0,8200,8750
2250000.0,4,3.25,9.89600966268017,2.0,0,3,3,2006,0,98006,47.562,-122.162,11437.97532668959,+3 Bathrooms,3524.0,27.6,2.017838844567226,False,11.037483072428214,3-4,2,2,0,0,0.0,19850,62160
350000.0,1,1.0,8.537191877922927,1.0,0,0,3,1942,0,98115,47.679,-122.3,1209.6329620566594,Studio or 1 Bathroom,8197.0,26.8,2.6670532527641218,False,8.497194544909547,<3,0,0,1,1,-1.0,5100,4900
215000.0,3,1.0,8.945071894361302,1.0,0,0,4,1967,0,98058,47.4479,-122.176,17832.648089199552,Studio or 1 Bathroom,2252.0,34.9,3.760554678221716,False,9.019300924562506,3-4,1,0,0,1,1.0,7669,8260
650000.0,5,3.5,10.136423006312807,2.0,0,0,3,1996,0,98056,47.525,-122.172,12132.910288172625,+3 Bathrooms,4879.0,29.6,2.2971816003402,False,10.481251939552509,>4,2,2,0,0,0.0,25245,35640
320000.0,4,2.75,8.922791623969637,1.0,0,0,3,1967,0,98023,47.3135,-122.369,29858.9158828613,2-3 Bathrooms,5049.0,34.9,1.6491059959384655,False,9.958023085184141,3-4,1,2,0,0,0.0,7500,21120
247000.0,3,2.0,8.881697406469304,1.5,0,0,3,1916,2013,98022,47.2086,-121.996,47610.69720071723,1-2 Bathrooms,30.0,34.4,12.911581183657235,False,9.09279480812114,3-4,1,0,0,0,2.0,7198,8890
320000.0,4,1.75,9.321971188147367,1.0,0,0,4,1968,0,98059,47.4715,-122.118,18885.428463355533,1-2 Bathrooms,2541.0,30.8,4.375376330794683,False,9.552581649917311,3-4,2,1,0,0,2.0,11180,14080
255000.0,5,2.25,9.063347348235522,1.0,0,0,3,1962,0,98146,47.4877,-122.335,10327.0051091562,2-3 Bathrooms,6034.0,29.8,1.9856227835425484,False,9.57644075656207,>4,1,1,0,0,2.0,8632,14420
438000.0,3,1.75,9.17585244151751,1.0,0,0,3,1962,0,98034,47.7171,-122.193,10235.176645096488,1-2 Bathrooms,5386.0,28.1,2.146165921073772,False,9.430359045942868,3-4,2,1,0,0,2.0,9660,12460
900000.0,3,2.5,9.71739890917293,2.0,0,0,3,2000,0,98075,47.6012,-122.023,21784.37671672998,2-3 Bathrooms,2675.0,32.3,3.7085233327264473,False,10.434145214930487,3-4,2,2,0,0,0.0,16603,34000
441000.0,3,2.75,8.893023494394711,1.0,0,0,3,1979,0,98034,47.7319,-122.224,8437.885679708139,2-3 Bathrooms,5386.0,28.1,3.08837356219015,False,9.500843461614666,3-4,1,1,0,0,2.0,7280,13370
420000.0,3,2.0,10.554066422987296,1.0,0,0,4,1975,0,98027,47.4582,-122.023,25582.568316689143,1-2 Bathrooms,487.0,29.3,7.754269174956072,False,9.556833658307777,3-4,2,1,0,0,2.0,38332,14140
370000.0,3,1.75,8.853808274977197,1.0,0,0,3,1976,0,98034,47.7209,-122.168,12116.78940206917,1-2 Bathrooms,5386.0,28.1,3.832068160775671,False,9.311180686902254,3-4,1,0,0,0,2.0,7000,11060
269950.0,2,1.75,8.888894669371593,1.0,0,0,5,1949,0,98198,47.408,-122.327,19074.1383559543,1-2 Bathrooms,5039.0,30.1,0.5197188872764933,False,8.81001204797317,<3,1,0,0,0,2.0,7250,6700
807100.0,4,2.5,8.411832675758411,2.0,0,0,3,1999,0,98006,47.565,-122.125,14148.570606999245,2-3 Bathrooms,3524.0,27.6,1.650997992844946,False,10.090838109351523,3-4,0,2,0,0,0.0,4499,24120
653000.0,3,2.5,9.18512512283512,1.0,0,0,4,1979,0,98034,47.7028,-122.231,6979.164426947123,2-3 Bathrooms,5386.0,28.1,0.5854886935077621,False,9.973060255888088,3-4,2,2,0,0,0.0,9750,21440
371500.0,3,2.0,9.028458718410613,1.0,0,0,5,1964,0,98133,47.7458,-122.331,4721.930255494793,1-2 Bathrooms,7038.0,30.4,3.5572795808847686,False,9.16858043772795,3-4,1,0,0,0,2.0,8336,9590
284000.0,3,1.75,9.952325334619427,1.0,0,0,3,1954,0,98166,47.4776,-122.337,11459.339287728304,1-2 Bathrooms,3913.0,28.5,1.9154778646153467,False,9.298442820197728,3-4,2,0,0,0,2.0,21000,10920
272000.0,3,1.75,8.87360810154911,1.0,0,0,4,1978,0,98023,47.3026,-122.374,31113.185111053623,1-2 Bathrooms,5049.0,34.9,2.689371286665086,False,9.623839785112668,3-4,1,1,0,0,2.0,7140,15120
313000.0,3,1.5,8.976262255609193,1.5,0,0,3,1955,0,98133,47.7658,-122.339,6988.025344603323,1-2 Bathrooms,7038.0,30.4,3.157742452015513,False,9.14644164612595,3-4,1,0,0,0,2.0,7912,9380
917500.0,4,2.5,10.463217619655723,2.0,0,0,3,1984,0,98033,47.6477,-122.182,9150.148529430197,2-3 Bathrooms,4318.0,24.4,1.7157244534747005,False,10.566201298475118,3-4,2,2,0,0,0.0,35003,38800
673000.0,4,2.25,9.010791269515602,2.0,0,0,4,1980,0,98006,47.5619,-122.125,14191.71854015234,2-3 Bathrooms,3524.0,27.6,1.902009881927003,False,9.938902957757083,3-4,1,2,0,0,0.0,8190,20720
425000.0,3,2.5,7.00397413672268,2.0,0,0,3,2008,0,98122,47.6106,-122.31,1183.7359157546225,2-3 Bathrooms,17787.0,26.5,2.23615701714839,False,9.10063710688422,3-4,0,0,0,0,2.0,1100,8960
399950.0,5,2.75,8.594339400592892,1.0,0,0,3,1986,0,98144,47.5868,-122.308,887.9488365174639,2-3 Bathrooms,9389.0,29.3,1.5550660017092346,False,9.531771484474337,>4,0,1,0,0,2.0,5400,13790
385000.0,3,1.0,8.476579508530941,1.0,0,0,3,1901,0,98122,47.6101,-122.307,1379.7608495424406,Studio or 1 Bathroom,17787.0,26.5,1.9194561818610925,False,8.898502209646642,3-4,0,0,0,1,1.0,4800,7320
269950.0,3,1.5,8.93075873555827,1.0,0,2,4,1975,0,98022,47.1976,-121.999,48563.66482559894,1-2 Bathrooms,30.0,34.4,14.076138724120684,False,9.521568058002977,3-4,1,1,0,0,2.0,7560,13650
330000.0,2,1.0,9.014447135152134,1.0,0,0,3,1949,0,98177,47.7224,-122.358,3077.754832386172,Studio or 1 Bathroom,3647.0,29.5,1.2557998317431998,False,9.153875834995056,<3,1,0,0,1,1.0,8220,9450
260000.0,3,2.5,8.6652683094816,2.0,0,0,3,1988,0,98030,47.3505,-122.179,27334.29332234535,2-3 Bathrooms,5499.0,30.7,2.2051222299327566,False,9.366574594006819,3-4,0,1,0,0,2.0,5797,11690
470000.0,4,3.0,8.542080906924017,1.5,0,0,4,1925,0,98126,47.5384,-122.376,6628.023387144423,2-3 Bathrooms,7113.0,30.5,1.516565967708619,False,9.72082593792907,3-4,0,1,0,0,2.0,5125,16660
589000.0,4,3.0,9.169622538697624,2.0,0,0,5,1961,0,98034,47.7044,-122.2,9210.20280125738,2-3 Bathrooms,5386.0,28.1,0.835787850595848,False,9.74572201363806,3-4,2,1,0,0,2.0,9600,17080
163500.0,2,1.5,8.13739583005665,2.0,0,0,3,1996,0,98038,47.3848,-122.039,29838.38988510114,1-2 Bathrooms,572.0,38.8,4.767722990008893,False,8.902591637374087,<3,0,0,0,0,2.0,3419,7350
835000.0,4,2.75,9.50397966490209,2.0,0,0,3,1993,0,98052,47.6993,-122.102,16116.711805766725,2-3 Bathrooms,3741.0,25.0,4.873974239932577,False,10.246048358997896,3-4,2,2,0,0,0.0,13412,28170
1095000.0,5,3.0,9.461176908307142,1.0,0,2,4,1986,0,98033,47.6627,-122.188,8811.556868824688,2-3 Bathrooms,4318.0,24.4,1.4507029071099191,False,10.61890979160975,>4,2,2,0,0,0.0,12850,40900
269000.0,4,1.75,9.210440366976517,1.0,0,0,4,1969,0,98023,47.3099,-122.379,30371.64590937576,1-2 Bathrooms,5049.0,34.9,1.820415146617668,False,9.386056829718001,3-4,2,1,0,0,2.0,10000,11920
560000.0,3,2.5,9.076237387452702,2.0,0,0,3,1987,0,98074,47.62,-122.043,19874.42089468977,2-3 Bathrooms,2896.0,32.7,1.917431240527452,False,9.62911649414402,3-4,1,1,0,0,0.0,8744,15200
615000.0,4,1.0,7.783640596221253,1.5,0,0,4,1901,0,98103,47.65,-122.34,2233.799030897833,Studio or 1 Bathroom,11391.0,27.1,0.2867769007038953,True,8.984818995876008,3-4,0,0,1,1,-1.0,2400,7980
585188.0,3,2.25,9.213036733523925,1.0,0,0,3,1975,0,98052,47.6647,-122.153,11443.669813350303,2-3 Bathrooms,3741.0,25.0,3.616901859551674,False,9.789254458374703,3-4,2,1,0,0,2.0,10026,17840
305000.0,3,1.75,9.15704507491796,1.0,0,0,3,1977,0,98034,47.726,-122.191,10598.596321329082,1-2 Bathrooms,5386.0,28.1,3.047748357486461,False,9.35452729228868,3-4,2,1,0,0,2.0,9480,11550
166950.0,3,1.0,9.084890521258767,1.0,0,0,3,1959,0,98058,47.4616,-122.184,16243.169327160238,Studio or 1 Bathroom,2252.0,34.9,4.882434513126312,False,8.87360810154911,3-4,1,0,0,1,1.0,8820,7140
799000.0,3,2.5,9.200087995511831,1.0,0,0,4,1959,0,98040,47.5505,-122.219,7684.447716124784,2-3 Bathrooms,3997.0,26.9,0.6731754045488189,False,9.748061059204817,3-4,2,1,0,0,2.0,9897,17120
400000.0,3,2.5,8.923857580099885,1.0,0,0,4,1962,0,98133,47.7606,-122.336,6389.609727903842,2-3 Bathrooms,7038.0,30.4,3.2747831469595945,False,9.633055833490875,3-4,1,1,0,0,2.0,7508,15260
230000.0,3,1.0,9.232982102457008,1.0,0,0,3,1948,0,98155,47.7481,-122.3,5404.597030360851,Studio or 1 Bathroom,4784.0,30.0,1.2864215745776195,False,8.912069097970134,3-4,2,0,0,1,1.0,10228,7420
256883.0,3,2.5,8.522379718103538,2.0,0,0,3,2003,0,98023,47.2779,-122.347,33608.91177285821,2-3 Bathrooms,5049.0,34.9,1.862237010618716,False,9.511999311358759,3-4,0,1,0,0,2.0,5025,13520
423000.0,4,2.0,8.776630098427717,1.5,0,0,5,1920,0,98108,47.5511,-122.312,3130.1312295856387,1-2 Bathrooms,3221.0,29.5,3.270822451582404,False,9.531771484474337,3-4,1,1,0,0,2.0,6480,13790
465000.0,3,2.5,8.315077007294104,2.0,0,0,3,2007,0,98126,47.5488,-122.372,5651.908525266627,2-3 Bathrooms,7113.0,30.5,2.03029466256468,False,9.75272280064639,3-4,0,1,0,0,2.0,4084,17200
440000.0,3,2.5,11.100616994380056,2.0,0,0,3,1997,0,98024,47.5385,-121.911,30506.90447202713,2-3 Bathrooms,249.0,33.4,11.237439973232096,False,9.500843461614666,3-4,2,1,0,0,0.0,66211,13370
385000.0,3,1.75,11.951657701327862,1.0,0,0,4,1969,0,98038,47.4058,-121.994,30750.656558734,1-2 Bathrooms,572.0,38.8,7.86694635792555,False,9.153875834995056,3-4,2,0,0,0,2.0,155073,9450
210000.0,3,1.0,9.369563877524161,1.0,0,0,4,1943,0,98056,47.5093,-122.184,12374.930059239528,Studio or 1 Bathroom,4879.0,29.6,1.4049364533267477,False,8.548885638148727,3-4,2,0,0,1,1.0,11725,5160
297000.0,3,2.5,9.612667227583843,2.0,0,0,3,1994,0,98042,47.3777,-122.165,24993.72077715,2-3 Bathrooms,1751.0,35.0,0.9259822660527868,False,9.649949224651184,3-4,2,1,0,0,0.0,14952,15520
470000.0,3,1.0,8.517393171418904,1.0,0,0,3,1952,0,98107,47.675,-122.394,5798.454230253488,Studio or 1 Bathroom,12484.0,30.0,0.829586252999589,False,8.863757191604241,3-4,0,0,0,1,1.0,5000,7070
226500.0,3,1.5,8.905308661189288,1.0,0,0,4,1976,0,98023,47.3025,-122.37,31080.173705289293,1-2 Bathrooms,5049.0,34.9,2.7979796866587745,False,9.116139576577355,3-4,1,0,0,0,2.0,7370,9100
274250.0,3,1.0,9.042040056544483,1.0,0,0,4,1962,0,98059,47.4787,-122.158,16100.364895564102,Studio or 1 Bathroom,2541.0,30.8,4.429923744720954,False,8.605387202152153,3-4,1,0,0,1,1.0,8450,5460
840000.0,4,1.75,9.306650052113591,1.0,0,0,4,1966,0,98040,47.5378,-122.219,8371.627496666011,1-2 Bathrooms,3997.0,26.9,0.617697186839425,False,10.013283218359012,3-4,2,2,0,0,2.0,11010,22320
677900.0,3,2.5,8.431199478249262,2.0,0,0,3,2010,0,98052,47.7073,-122.114,15520.367531962129,2-3 Bathrooms,3741.0,25.0,5.893816766365903,False,9.879246088163093,3-4,0,2,0,0,0.0,4587,19520
425000.0,3,1.0,8.676757761087575,1.0,0,0,3,1915,0,98116,47.5733,-122.381,4535.8255922730505,Studio or 1 Bathroom,9060.0,32.7,1.310017281716336,False,8.863757191604241,3-4,0,0,0,1,1.0,5864,7070
180250.0,2,0.75,9.169622538697624,1.0,0,0,3,1941,0,98166,47.4604,-122.339,13371.34031940528,Studio or 1 Bathroom,3913.0,28.5,2.383912600539618,False,8.594339400592892,<3,2,0,0,1,1.0,9600,5400
464000.0,6,3.0,8.133000218583613,2.0,0,0,3,1920,1994,98133,47.7067,-122.343,1170.0151315627072,2-3 Bathrooms,7038.0,30.4,2.4565928210718897,False,9.686636660844938,>4,0,1,0,0,2.0,3404,16100
320000.0,4,2.25,8.933268478636418,2.0,0,0,3,1993,0,98038,47.354,-122.047,32029.87339556925,2-3 Bathrooms,572.0,38.8,1.3182297781319796,False,9.425532393502772,3-4,1,1,0,0,0.0,7579,12400
625504.0,3,2.25,7.356918242356021,2.0,0,0,3,2014,0,98105,47.6647,-122.284,2208.4543491819727,2-3 Bathrooms,12890.0,25.1,0.9233778270544076,False,9.22631214148588,3-4,0,0,0,0,2.0,1566,10160
592500.0,4,2.5,9.395408154438163,1.0,0,0,3,1983,0,98074,47.6143,-122.017,21909.90825789981,2-3 Bathrooms,2896.0,32.7,3.866292566126041,False,9.911505324129712,3-4,2,2,0,0,0.0,12032,20160
465000.0,3,2.5,9.794620897549015,2.0,0,0,3,2005,0,98001,47.3185,-122.275,29123.40983035468,2-3 Bathrooms,1895.0,31.6,5.015449772952662,False,10.103444356875002,3-4,2,2,0,0,0.0,17936,24426
477000.0,4,2.75,8.74369111054302,2.0,0,0,3,1978,0,98118,47.5458,-122.268,4972.820898224331,2-3 Bathrooms,7844.0,31.2,0.7609079150285614,False,9.529593783265282,3-4,1,1,0,0,0.0,6270,13760
280000.0,2,1.0,9.70509758756311,1.0,0,0,3,1923,0,98168,47.4889,-122.299,10092.143346693316,Studio or 1 Bathroom,3954.0,27.8,4.494008788397783,False,8.537191877922927,<3,2,0,0,1,1.0,16400,5100
1505000.0,5,3.0,10.418554170559373,1.0,0,3,3,1957,1991,98040,47.5673,-122.21,7778.325153774925,2-3 Bathrooms,3997.0,26.9,0.1441058423441472,True,10.298935994257638,>4,2,2,1,2,-1.0,33474,29700
445838.0,3,2.5,8.646992628951082,2.0,0,0,3,2000,0,98146,47.5133,-122.379,8905.734080297812,2-3 Bathrooms,6034.0,29.8,1.2337840100005493,False,9.798182590890704,3-4,0,2,0,0,0.0,5692,18000
1072000.0,2,2.25,9.606764735432199,1.0,0,3,3,1947,0,98144,47.5884,-122.291,1870.0149200729213,2-3 Bathrooms,9389.0,29.3,0.4779296244018355,True,10.348205424565993,<3,2,2,1,2,-1.0,14864,31200
467000.0,2,1.5,9.287394001418473,1.0,0,0,4,1947,0,98177,47.7145,-122.367,3162.9663638007187,1-2 Bathrooms,3647.0,29.5,0.7506795902853636,False,9.264923249746474,<3,2,0,0,0,2.0,10800,10560
686000.0,4,2.5,8.77043908654689,2.0,0,0,3,1999,0,98075,47.5836,-122.026,21509.950235300144,2-3 Bathrooms,2675.0,32.3,2.933605623746371,False,10.225607282932941,3-4,1,2,0,0,0.0,6440,27600
279950.0,3,2.0,9.18512512283512,1.0,0,0,3,1961,0,98198,47.398,-122.299,20175.08287781768,1-2 Bathrooms,5039.0,30.1,2.081411084365043,False,9.41336284529417,3-4,2,1,0,0,2.0,9750,12250
527000.0,4,2.25,9.874933745118067,2.0,0,0,3,1987,0,98011,47.7663,-122.215,11002.65805300161,2-3 Bathrooms,3884.0,29.1,3.112013191798895,False,9.833118734869245,3-4,2,2,0,0,0.0,19436,18640
325000.0,3,2.25,9.681655640646714,1.0,0,0,4,1966,0,98030,47.3758,-122.217,23723.15900418654,2-3 Bathrooms,5499.0,30.7,4.144177346221486,False,9.784760321267326,3-4,2,1,0,0,2.0,16020,17760
328000.0,3,2.25,9.033603193476129,2.0,0,0,3,1994,0,98038,47.3828,-122.023,30839.34463663983,2-3 Bathrooms,572.0,38.8,4.7028575641192605,False,9.556833658307777,3-4,1,1,0,0,0.0,8379,14140
390000.0,3,2.25,8.922791623969637,1.0,0,0,5,1942,0,98146,47.5123,-122.373,8751.799389939131,2-3 Bathrooms,6034.0,29.8,1.545116502000757,False,9.076923258535832,3-4,1,0,0,0,2.0,7500,8750
479950.0,2,2.0,8.78216942633238,1.0,0,0,3,2005,0,98053,47.7076,-122.013,22756.14654438055,1-2 Bathrooms,827.0,32.5,9.194835315319564,False,9.399389249519563,<3,1,1,0,0,2.0,6516,12080
264950.0,4,2.25,9.185432736269998,1.0,0,0,4,1978,0,98023,47.2922,-122.371,32224.657166202705,2-3 Bathrooms,5049.0,34.9,2.1002783808098626,False,9.39607277189222,3-4,2,1,0,0,2.0,9753,12040
235000.0,3,1.0,9.632138041371906,1.0,0,0,4,1961,0,98031,47.4075,-122.214,20469.978439085942,Studio or 1 Bathroom,5363.0,31.1,5.739031812497139,False,9.211439767419483,3-4,2,0,0,1,1.0,15246,10010
516500.0,3,2.5,8.46168048148598,2.0,0,0,3,2004,0,98053,47.6794,-122.034,20524.819580728457,2-3 Bathrooms,827.0,32.5,5.693971771052858,False,9.245804036251752,3-4,0,0,0,0,2.0,4729,10360
655000.0,2,1.75,9.66770192587285,2.0,1,4,3,1915,1978,98166,47.4497,-122.375,15168.627239194311,1-2 Bathrooms,3913.0,28.5,0.0274912692954056,True,9.225327501784431,<3,2,0,1,2,-1.0,15798,10150
500000.0,4,2.75,9.638740451366843,1.0,0,0,5,1960,0,98059,47.5218,-122.164,12832.548430849354,2-3 Bathrooms,2541.0,30.8,2.993390766657455,False,9.677903525682558,3-4,2,1,0,0,2.0,15347,15960
315000.0,6,2.75,8.902591637374087,1.0,0,0,3,1978,0,98023,47.3103,-122.339,29972.04563562687,2-3 Bathrooms,5049.0,34.9,3.3435568179234143,False,10.065648918115544,>4,1,2,0,0,0.0,7350,23520
213000.0,2,1.0,9.23024103368252,1.0,0,0,3,1961,0,98024,47.5687,-121.899,31084.88156802376,Studio or 1 Bathroom,249.0,33.4,11.744231074076058,False,8.699681400989514,<3,2,0,0,1,1.0,10200,6000
475000.0,3,1.5,8.571870752706934,1.5,0,0,5,1947,0,98108,47.5575,-122.303,2508.7924703259705,1-2 Bathrooms,3221.0,29.5,2.291651465396612,False,9.761981590241948,3-4,0,1,0,0,2.0,5280,17360
1025000.0,5,4.0,10.241423003850693,2.0,0,0,3,1983,0,98033,47.6489,-122.183,9072.403160398198,+3 Bathrooms,4318.0,24.4,1.6242648845814611,False,10.534785924769006,>4,2,2,0,0,0.0,28040,37600
416000.0,3,2.0,11.454247073019193,1.0,0,0,5,1976,0,98010,47.3459,-121.95,37649.35590711996,1-2 Bathrooms,401.0,36.9,6.317782896023702,False,9.651236971915612,3-4,2,1,0,0,2.0,94300,15540
